College ID,Country,Total Students,Male,Female,CGPA,Annual Family Income,Branch,Sports,Research Papers Published,Placement Rate,Faculty Count
College 63,Singapore,7433,2086,5347,9.532818,3165636,Mathematics,Basketball,22,95.28,217
College 57,Australia,11605,9709,1896,9.29607,2852140,Computer Science,Volleyball,37,92.99000000000001,236
College 29,Japan,29884,4086,7612,9.347774,4255548,Computer Science,Football,10,65.15,474
College 1,Singapore,15591,10166,5425,8.529906,2259812,Computer Science,Football,15,95.47,237
College 82,Switzerland,3533,8454,-4921,6.8502825,680565,Computer Science,Cricket,26,66.74,456
College 59,Canada,11913,9984,817,8.3063515,4732703,Electrical Engineering,Badminton,9,70.72,299
College 64,Australia,8981,2107,6874,8.880101,2860202,Civil Engineering,Volleyball,16,66.30999999999999,405
College 86,India,10934,12556,-1622,8.465732,2811464,Computer Science,Swimming,34,81.92,608
College 72,Switzerland,18181,6025,12156,8.0312865,742573,Mathematics,Athletics,34,80.33000000000001,594
College 71,Singapore,23781,6471,4038,9.767294,2094588,Computer Science,Badminton,21,66.57,355
College 89,USA,27824,11278,3760,8.818625,4157250,Biotechnology,Badminton,35,73.91,557
College 94,UK,5369,10550,-5181,8.1494515,2478903,Physics,Tennis,29,86.4,540
College 98,China,16056,2542,11528,8.7579405,4795881,Mechanical Engineering,Basketball,29,69.89,336
College 44,Singapore,25577,10404,3190,9.5095335,3659067,Mechanical Engineering,Athletics,35,65.74000000000001,710
College 48,Switzerland,12811,8646,4165,7.284841999999999,469684,Chemical Engineering,Athletics,44,84.29,618
College 75,South Africa,17751,4584,651,8.356722,4113444,Mechanical Engineering,Football,46,99.47999999999999,501
College 15,China,20009,10398,8405,7.8040615,2968123,Mechanical Engineering,Badminton,29,81.77000000000001,605
College 35,Australia,19553,7539,2728,8.250748999999999,961498,Chemical Engineering,Volleyball,3,99.73,413
College 23,China,7260,3380,3880,8.6368215,1253643,Computer Science,Volleyball,43,87.17999999999999,394
College 53,Japan,7060,14900,-7840,7.305073999999999,1570148,Business Administration,Chess,33,90.67999999999999,316
College 45,South Africa,26901,5865,4428,10.0,4331416,Chemical Engineering,Athletics,11,100.0,692
College 85,Canada,8738,10096,-1358,6.6375145,575029,Business Administration,Chess,30,83.66,535
College 92,Canada,3496,4453,-957,9.616328,3732656,Mechanical Engineering,Swimming,11,76.39999999999999,466
College 13,Canada,1983,9934,-7951,9.941536,1223072,Mechanical Engineering,Badminton,13,92.00999999999999,505
College 34,Canada,14399,7205,3753,8.355766000000001,971532,Electrical Engineering,Badminton,26,96.22999999999999,533
College 38,Canada,28551,11657,14560,7.733903000000001,1167806,Biotechnology,Chess,31,100.0,476
College 70,China,27857,4652,11355,10.0,3763784,Electrical Engineering,Volleyball,20,69.25,528
College 68,China,23537,11788,3689,7.5099545,1359909,Electrical Engineering,Football,17,64.8,548
College 5,Switzerland,9884,2845,7039,9.128081,1956162,Computer Science,Chess,31,99.14999999999999,333
College 40,USA,19141,11913,7228,8.588895,3617790,Chemical Engineering,Cricket,6,74.58,571
College 70,USA,6383,8829,-2446,8.7069125,3413825,Civil Engineering,Cricket,31,83.11999999999999,473
College 21,Japan,23079,647,1180,8.594224,3748448,Biotechnology,Swimming,1,62.13,286
College 28,Australia,14821,1644,4437,10.0,3852148,Computer Science,Badminton,21,82.55,440
College 3,South Africa,2184,13822,-11638,9.276932,3453864,Business Administration,Tennis,39,75.19000000000001,224
College 23,India,23225,1856,2488,7.941790500000001,743581,Mechanical Engineering,Swimming,3,69.85,529
College 72,Switzerland,26949,11541,10098,8.839527,3239054,Mathematics,Athletics,32,100.0,567
College 19,Switzerland,9915,4012,5529,8.063878,1727756,Physics,Badminton,26,94.11,346
College 75,Canada,15178,5543,2150,10.0,4097277,Mechanical Engineering,Cricket,33,92.83,489
College 50,India,18389,7438,619,9.3060275,492055,Biotechnology,Athletics,35,70.06,502
College 74,China,5258,3002,2256,8.864686,269372,Biotechnology,Swimming,25,64.07,216
College 58,Singapore,18147,9001,9146,9.675594,4951188,Economics,Swimming,45,88.1,369
College 92,China,26160,9421,10977,9.872624,3065248,Mechanical Engineering,Chess,30,96.76,744
College 20,Japan,22128,644,2442,9.196158,4792316,Civil Engineering,Basketball,13,61.459999999999994,670
College 92,USA,26566,8288,5635,7.6648635,3589727,Physics,Chess,3,95.06,575
College 93,USA,25951,12708,13243,9.7017825,4303565,Business Administration,Tennis,22,80.79,592
College 72,Singapore,8530,13832,-5302,9.63926,4678520,Mathematics,Badminton,4,86.05000000000001,339
College 83,UK,29582,14296,3587,8.109594,3539188,Computer Science,Tennis,16,62.230000000000004,630
College 53,Switzerland,24647,11779,7765,8.5391305,2398261,Mathematics,Tennis,26,96.02,414
College 85,Switzerland,24917,14631,10286,8.0690805,2698161,Mechanical Engineering,Swimming,4,88.17,473
College 82,USA,20213,8332,4872,9.403720999999999,747442,Economics,Chess,48,76.92999999999999,472
College 9,Japan,16415,12433,3982,7.8708599999999995,2201720,Chemical Engineering,Athletics,17,98.99000000000001,640
College 4,Japan,17547,9327,8220,6.774946999999999,3929894,Physics,Tennis,8,100.0,358
College 41,Canada,2631,12202,-9571,10.0,4446915,Mathematics,Athletics,5,73.43,269
College 25,Canada,22146,12317,9829,10.0,2801377,Civil Engineering,Chess,39,73.45,410
College 34,Singapore,4827,14243,-9416,9.3383515,1396703,Mechanical Engineering,Chess,25,63.45,370
College 73,China,8547,14361,-5814,10.0,4392823,Business Administration,Athletics,28,64.05,441
College 9,India,5116,5025,91,10.0,2438446,Chemical Engineering,Chess,43,73.75,214
College 82,Australia,18991,2499,14228,6.6247885,909577,Business Administration,Football,9,70.2,416
College 75,Switzerland,15317,9935,5382,7.5313035,1662607,Business Administration,Badminton,24,70.96000000000001,411
College 13,India,23403,4942,6791,7.735927500000001,3511855,Computer Science,Tennis,48,96.28,476
College 9,Canada,13355,2358,8340,10.0,4852503,Business Administration,Chess,28,74.19,494
College 80,South Africa,8230,7095,1135,9.6837335,3487467,Physics,Cricket,25,86.17,150
College 4,Canada,4817,14163,-9346,9.410074,1500148,Civil Engineering,Basketball,22,75.48,243
College 34,UK,27334,1410,2183,8.0254245,2570849,Computer Science,Football,25,65.13,690
College 7,South Africa,1316,14194,-12878,9.2969495,1293899,Physics,Badminton,13,90.39,381
College 15,China,2891,3951,-1060,9.0155865,2331173,Computer Science,Volleyball,35,64.22,80
College 38,UK,9848,8824,1024,8.2731445,1066289,Computer Science,Tennis,12,95.75,334
College 75,Singapore,2925,2269,656,7.47563,431260,Economics,Basketball,42,66.03,261
College 96,Australia,12434,13669,-1235,8.5355745,491149,Computer Science,Football,4,79.44000000000001,197
College 91,Switzerland,28074,5446,1976,8.512276,1864552,Mechanical Engineering,Athletics,19,64.79,700
College 94,Canada,24617,12295,11223,8.9852955,4610591,Chemical Engineering,Basketball,24,84.55000000000001,728
College 52,Switzerland,27188,5126,646,9.6104985,2960997,Economics,Volleyball,14,73.27000000000001,449
College 81,UK,21026,12706,6166,9.704956000000001,2809912,Physics,Tennis,11,85.80999999999999,542
College 100,USA,23777,13375,5490,10.0,4773041,Economics,Cricket,14,95.05000000000001,432
College 83,USA,27839,2570,7098,9.211555,3663110,Physics,Football,49,93.46000000000001,732
College 7,South Africa,22078,1066,10645,8.349025,2498050,Physics,Chess,8,65.36,697
College 45,Switzerland,21518,5930,10248,10.0,4694245,Mechanical Engineering,Football,19,93.36,486
College 59,Switzerland,8772,6700,2072,9.971037500000001,2822075,Mechanical Engineering,Volleyball,48,99.21,170
College 21,Japan,15324,2488,5357,10.0,4271122,Mechanical Engineering,Badminton,12,77.39,518
College 28,Australia,13448,9395,4053,8.8934515,886903,Electrical Engineering,Football,4,66.36,325
College 3,Switzerland,26137,1362,9114,7.606763,593526,Civil Engineering,Athletics,36,77.52,737
College 14,South Africa,15169,13374,1795,8.243590500000002,227181,Electrical Engineering,Volleyball,22,80.14,203
College 2,China,17528,13001,4527,7.835252499999999,4230505,Business Administration,Badminton,28,88.92,495
College 29,Singapore,24717,10908,11295,8.065775499999999,1291551,Economics,Football,42,83.95,415
College 18,Australia,6884,14754,-7870,10.0,4230682,Mathematics,Chess,4,63.66,537
College 37,India,23712,6633,11182,6.937746499999999,2675493,Mechanical Engineering,Swimming,14,95.69000000000001,690
College 45,Switzerland,17855,12801,2146,8.448529,1257058,Mathematics,Badminton,28,71.89999999999999,240
College 45,Singapore,26605,13058,11764,9.487267000000001,4014534,Biotechnology,Basketball,10,66.71,607
College 24,USA,15742,1401,9704,10.0,4414201,Business Administration,Tennis,27,85.54,213
College 46,Singapore,19994,6337,2202,6.246202,1432404,Physics,Football,9,82.49000000000001,523
College 12,Canada,2097,14440,-12343,10.0,4964762,Physics,Basketball,1,81.39999999999999,393
College 53,USA,12905,3306,9599,10.0,4031451,Electrical Engineering,Swimming,23,72.09,303
College 45,India,12495,8880,3615,9.744997,4329994,Computer Science,Football,35,82.98,397
College 32,India,18316,5651,3388,8.550976499999999,1081953,Computer Science,Chess,30,82.71,234
College 18,Switzerland,25982,5664,12693,7.504854,2929708,Economics,Cricket,34,68.01,542
College 13,Switzerland,2539,9750,-7211,7.7220379999999995,2844076,Chemical Engineering,Tennis,24,98.35000000000001,413
College 4,Singapore,25931,7033,1601,10.0,4977798,Chemical Engineering,Volleyball,25,76.29,413
College 23,Japan,16967,10969,3716,7.316552000000001,2173104,Biotechnology,Badminton,45,90.53,522
College 62,Japan,8278,7192,1086,9.0874295,3214859,Economics,Tennis,39,87.82000000000001,151
College 54,Switzerland,9590,1123,2342,8.619172500000001,2098345,Mathematics,Chess,19,83.74000000000001,304
College 74,UK,28955,4857,1901,7.2957435,3511487,Computer Science,Chess,30,70.99,554
College 55,Japan,6460,14724,-8264,9.780154,4200308,Computer Science,Basketball,24,64.03,408
College 69,Switzerland,12238,4852,7386,9.7265535,4413107,Computer Science,Athletics,26,92.16,600
College 40,Switzerland,28853,5745,7649,8.5934485,4486897,Chemical Engineering,Tennis,26,63.35,485
College 14,South Africa,5395,5082,313,9.221075500000001,2722151,Physics,Cricket,22,99.92,257
College 98,Singapore,6125,3883,2242,6.599085,758170,Physics,Swimming,42,70.07000000000001,167
College 28,India,4094,4742,-648,9.164815,4269630,Electrical Engineering,Badminton,12,95.88000000000001,158
College 72,Japan,29582,10134,12103,8.097172,4414344,Physics,Swimming,16,88.33,585
College 80,Singapore,25440,2988,8110,7.5304035,1100807,Mathematics,Volleyball,2,84.42,710
College 95,UK,8550,5005,3545,9.755004999999999,3290010,Civil Engineering,Tennis,35,100.0,169
College 71,Switzerland,9364,14504,-5140,8.377928500000001,295857,Electrical Engineering,Tennis,32,85.7,198
College 67,South Africa,18426,5926,10042,9.435582,1251164,Electrical Engineering,Football,8,87.96,574
College 29,Singapore,28709,7576,3550,9.43917,4998340,Chemical Engineering,Tennis,49,71.19000000000001,768
College 100,Australia,2822,1450,1372,10.0,3612346,Biotechnology,Cricket,40,90.76,247
College 61,India,23878,13419,2750,8.085045000000001,270090,Economics,Basketball,11,88.74,415
College 68,India,28967,9389,8036,10.0,435928,Business Administration,Tennis,36,82.19,641
College 9,UK,9210,2223,6987,10.0,3698408,Civil Engineering,Volleyball,25,100.0,400
College 17,Japan,10210,8294,1916,8.367438,3774876,Computer Science,Badminton,14,87.16000000000001,229
College 49,Australia,4999,7476,-2477,10.0,4006550,Computer Science,Tennis,8,76.13,319
College 63,South Africa,26173,8616,8187,10.0,4011341,Computer Science,Football,25,100.0,719
College 84,South Africa,20195,13231,6964,8.328262500000001,4276525,Mathematics,Cricket,34,81.4,409
College 78,China,14808,13325,1483,10.0,4660774,Physics,Volleyball,32,100.0,313
College 46,India,22677,12827,6145,8.486026,532052,Economics,Chess,30,64.50999999999999,457
College 93,USA,29376,3861,10418,10.0,2229955,Economics,Chess,6,66.02,747
College 13,Canada,18412,540,9750,10.0,2221126,Physics,Basketball,20,63.26,418
College 100,Japan,20989,10624,10365,8.289744,1119488,Mathematics,Tennis,2,99.98,426
College 45,UK,16734,8186,8167,8.336301500000001,2292603,Mathematics,Football,39,79.91000000000001,478
College 53,South Africa,23048,4980,12153,8.328897999999999,4377796,Chemical Engineering,Volleyball,48,80.89999999999999,399
College 17,USA,29338,9812,2607,9.13855,4277100,Mathematics,Cricket,23,86.75999999999999,534
College 47,Switzerland,23285,9045,6482,10.0,4415302,Economics,Volleyball,16,97.16,511
College 62,China,27792,1858,14755,8.5017065,3063413,Physics,Badminton,22,93.57000000000001,641
College 50,Canada,16569,7532,3277,9.301989,2643978,Chemical Engineering,Badminton,9,66.62,407
College 43,USA,4805,14197,-9392,5.9262265,552453,Biotechnology,Badminton,43,67.93,392
College 68,India,12234,11578,656,9.9789445,857889,Computer Science,Swimming,12,94.61,481
College 84,UK,19901,9510,10391,7.928888000000001,1057776,Biotechnology,Volleyball,26,73.72999999999999,680
College 75,Canada,14627,11425,3202,9.070536500000001,1521073,Physics,Volleyball,36,83.55999999999999,252
College 86,Singapore,10759,5005,5754,9.8434475,4806895,Civil Engineering,Basketball,16,87.16,259
College 72,Japan,3706,14234,-10528,9.285568,4471136,Mechanical Engineering,Cricket,5,95.06,356
College 28,South Africa,14292,4492,7247,8.1664145,2412829,Mathematics,Swimming,25,71.37,597
College 45,Singapore,10562,3325,7237,10.0,4910836,Civil Engineering,Badminton,22,90.54,422
College 41,South Africa,13256,573,6774,10.0,4122615,Chemical Engineering,Volleyball,8,85.78,431
College 94,Australia,10476,9277,1199,8.978795,3077590,Chemical Engineering,Chess,31,88.25,254
College 97,Switzerland,3172,9241,-6069,7.0180875,836175,Computer Science,Tennis,17,67.57000000000001,192
College 97,Canada,6385,1231,5154,10.0,4279483,Economics,Volleyball,36,79.91,187
College 36,China,3602,5201,-1599,9.1800995,3260199,Mathematics,Cricket,6,92.52,299
College 91,China,22382,14819,7563,7.095284,2050568,Computer Science,Athletics,41,80.66,701
College 84,India,2418,3862,-1444,9.015808,4551616,Mathematics,Basketball,41,90.55999999999999,487
College 33,South Africa,18615,10023,7654,7.526926,873852,Chemical Engineering,Tennis,30,97.45,397
College 25,USA,6620,3470,3150,7.6010735,602147,Mathematics,Volleyball,35,98.22,500
College 19,UK,26840,13883,12957,8.4177865,3255573,Physics,Athletics,42,90.01,479
College 47,India,3526,14759,-11233,9.897048,4274096,Civil Engineering,Badminton,39,92.31,297
College 85,China,26329,6460,7329,7.614224,1168448,Biotechnology,Tennis,6,64.0,468
College 33,UK,4409,9962,-5553,8.547485,3134970,Civil Engineering,Volleyball,26,93.05,274
College 67,USA,16579,1085,8961,6.497300500000001,1354601,Electrical Engineering,Tennis,18,89.72,655
College 14,Switzerland,23825,13871,4641,9.020993,3081986,Biotechnology,Volleyball,48,82.13,692
College 79,Switzerland,21506,11749,1669,7.871567,3543134,Mathematics,Basketball,40,66.03999999999999,621
College 33,Australia,13403,7688,5715,9.0819085,383817,Biotechnology,Badminton,27,93.4,557
College 42,China,7544,10531,-2987,9.573661000000001,4847322,Economics,Athletics,32,99.37,362
College 86,Singapore,1449,722,727,10.0,3904993,Physics,Badminton,7,80.03,506
College 65,UK,18568,11189,2395,7.4415735,623147,Mechanical Engineering,Basketball,16,62.870000000000005,422
College 95,Switzerland,1564,7339,-5775,7.284637999999999,949276,Computer Science,Cricket,43,94.92999999999999,274
College 47,UK,4294,1965,2329,10.0,3017971,Computer Science,Basketball,28,77.69,229
College 35,South Africa,18199,6662,3154,8.7277485,2475497,Mathematics,Football,7,67.9,603
College 84,China,9996,12817,-2821,7.248254,1676508,Computer Science,Cricket,11,73.16,461
College 32,Canada,21315,4164,14452,10.0,4781298,Mathematics,Cricket,32,69.48,482
College 55,Switzerland,27437,7568,9492,7.0793145,1538629,Chemical Engineering,Basketball,26,89.86,677
College 54,USA,10772,7996,2776,10.0,4700130,Computer Science,Chess,5,71.54,252
College 76,China,14866,11782,3084,8.831164,2082328,Business Administration,Volleyball,13,62.349999999999994,594
College 51,UK,7100,3701,1077,10.0,3123006,Mechanical Engineering,Badminton,24,95.16000000000001,537
College 80,Canada,6613,2229,4226,9.2716185,2383237,Physics,Athletics,45,87.67,558
College 59,UK,20417,13285,7132,9.1869315,4353863,Mathematics,Cricket,14,97.95,648
College 72,Canada,22766,9998,1687,7.738410999999999,2776822,Physics,Badminton,6,71.77,668
College 14,Singapore,2192,1010,1182,6.667028,1314056,Business Administration,Basketball,15,72.5,327
College 18,Japan,7984,3798,4186,9.169215,3858430,Electrical Engineering,Tennis,12,92.82000000000001,321
College 55,South Africa,1345,4647,-3302,7.1942345,828469,Economics,Chess,47,68.53,345
College 94,China,29912,7170,3749,9.152498,4824996,Chemical Engineering,Swimming,15,85.95,702
College 97,USA,5069,1831,3238,8.101495,4422990,Mathematics,Swimming,45,100.0,333
College 98,UK,28462,3379,9659,8.487775,1455550,Computer Science,Athletics,24,99.75,346
College 56,India,17056,3056,3559,7.8916755,2923351,Electrical Engineering,Chess,25,94.24,299
College 49,Canada,6993,12780,-5787,5.833348,1346696,Mathematics,Chess,37,74.07000000000001,495
College 98,South Africa,2402,7745,-5343,7.535394,1910788,Physics,Football,17,90.57000000000001,278
